what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1391603834591
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1391603834591
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1391603834591
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1391603834591
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1391603834591
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1391603834591
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1391603834591
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1391603834591
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1391603834592
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1391603834592
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1391603834592
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1391603834592
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1391603834592
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1391603834592
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1391603834593
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1391603834593
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1391603834593
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1391603834593
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1391603834593
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1391603834593
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1391603834593
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1391603834593
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1391603834593
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1391603834593
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1391603834593
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1391603834593
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1391603834593
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1391603834593
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1391603834594
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1391603834594
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1391603834594
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1391603834594
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1391603834594
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1391603834594
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1391603834594
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1391603834594
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1391603834594
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1391603834594
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1391603834594
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1391603834594
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1391603834594
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1391603834594
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1391603834594
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1391603834594
os,sysinfo,,,"win32",1391603834600
arch,sysinfo,,,"x86_64",1391603834600
ws,sysinfo,,,"win32",1391603834600
locale,sysinfo,,,"en_US",1391603834600
processors,sysinfo,,,"2",1391603834600
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1391603834600
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1391603834600
java.specification.name,sysinfo,,,"Java Platform API Specification",1391603834600
java.specification.vendor,sysinfo,,,"Oracle Corporation",1391603834600
java.specification.version,sysinfo,,,"1.7",1391603834600
java.vendor,sysinfo,,,"Oracle Corporation",1391603834600
java.version,sysinfo,,,"1.7.0_45",1391603834600
java.vm.info,sysinfo,,,"mixed mode",1391603834600
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1391603834600
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1391603834600
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1391603834600
java.vm.specification.version,sysinfo,,,"1.7",1391603834600
java.vm.vendor,sysinfo,,,"Oracle Corporation",1391603834600
java.vm.version,sysinfo,,,"24.45-b08",1391603834600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391603852743
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391603856087
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391603856091
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1391603856134
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1391603860311
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1391603860422
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1391603860437
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1391603868388
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1391603868395
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.update",1391603868424
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1391603868447
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1391603868478
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1391603868495
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1391603868498
error,log,,,"WinHttp.GetProxyForUrl for pac failed with error 'The URL does not use a recognized protocol\r\n' #12006.",1391603868570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391603868758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391603870995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391603875385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391603877280
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1391603915773
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1391604117761
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1391604117773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604128819
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1391604128836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604129140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604241204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604241278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604847121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604856460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604856600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604859691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604860554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604863149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604989939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604991429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391604994021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605006263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605076443
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1391605078735
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1391605078760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605092688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605292328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605293991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605294720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605295887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605424857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605427340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605428842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605438614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605541738
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1391605554540
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1391605554553
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1391605554710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605558831
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1391605558921
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1391605564654
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1391605564655
started,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1391605565060
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1391605565090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605583144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605585022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605722876
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1391605726113
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1391605742648
closed,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1391605742663
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1391605744171
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1391605744196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605749824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605854119
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1391605881975
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1391605881977
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1391605881980
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1391605882036
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1391605882040
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1391605882045
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1391605882069
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1391605882090
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1391605882106
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1391605882131
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1391605882138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605882266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605885466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605894042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605899030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391605901125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391606588907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391606592763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391607165837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391607183871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391607190678
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1391607190692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391607194651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391607195779
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391607195892
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1391607196263
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1391607196269
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1391607196418
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1391607196419
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1391607196419
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1391607196420
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1391607196420
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1391607196421
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1391607196422
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1391607196422
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1391607196422
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1391607196422
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1391607196422
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1391607196423
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1391607196424
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1391607196424
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1391607196424
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1391607196425
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1391607196425
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1391607196425
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1391607196425
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1391607196426
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1391607196426
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1391607196427
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1391607196427
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1391607196427
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1391607196427
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1391607196427
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1391607196427
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1391607196428
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1391607196429
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1391607196430
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1391607196430
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1391607196430
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxws.core",1391607196431
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1391607196431
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1391607196431
stopped,bundle,org.eclipse.mylyn.commons.xmlrpc,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.xmlrpc",1391607196432
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.3.v201112061438,"org.eclipse.datatools.enablement.oda.ws.ui",1391607196432
